,job,marital,education,default,housing,loan,contact,day,month,pdays,poutcome,balance_capped,campaign_capped,age_capped,previous_winsorized,housing_loan,Week,previous_contacted,season,duration,Hasil Prediksi
19558,0,0,1,0,1,0,1,14.0,6,-1.0,1,-870.0,4.0,35.0,0.0,0,1,0,2,180.0,0
9867,3,2,1,0,1,0,0,30.0,4,-1.0,1,604.0,1.0,36.0,0.0,0,3,0,1,235.0,0
65270,8,1,1,0,1,0,1,4.0,6,-1.0,1,269.0,2.0,30.0,0.0,0,0,0,2,545.0,1
17687,1,1,2,0,0,0,1,16.0,5,-1.0,1,502.0,2.0,28.0,0.0,0,2,0,2,136.0,1
9010,10,1,2,0,0,0,1,21.0,10,-1.0,1,3252.0,2.0,31.0,0.0,0,2,0,3,145.0,0
56330,5,1,1,0,0,0,1,19.0,5,-1.0,1,4043.0,1.0,45.0,0.0,0,2,0,2,544.0,1
49907,0,2,1,0,0,0,1,8.0,5,118.0,2,3437.0,1.0,47.0,1.0,0,1,1,2,152.0,1
67443,11,2,1,0,1,0,1,23.0,6,-1.0,1,593.0,6.0,38.0,0.0,0,3,0,2,1490.0,1
25788,1,1,2,0,1,0,0,27.0,4,-1.0,1,204.0,1.0,28.0,0.0,0,3,0,1,247.0,0
38927,0,1,1,0,0,0,2,9.0,6,-1.0,1,4043.0,6.0,39.0,0.0,0,1,0,2,87.0,0
66121,11,2,1,0,0,0,1,7.0,8,90.0,3,955.0,1.0,60.0,1.0,0,0,1,3,288.0,1
67541,8,2,1,0,0,0,0,10.0,3,-1.0,1,1782.0,2.0,32.0,0.0,0,1,0,1,1503.0,1
74557,8,,1,0,1,0,,17.0,3,-1.0,1,76.0,2.0,38.0,0.0,0,2,0,1,395.0,0
7214,11,2,1,0,1,1,0,19.0,4,-1.0,1,4043.0,2.0,52.0,0.0,1,2,0,1,361.0,0
8613,2,2,1,0,0,0,0,16.0,5,-1.0,1,2.0,1.0,58.0,0.0,0,2,0,2,684.0,0
31970,1,2,2,0,1,0,1,17.0,10,126.0,0,58.0,1.0,44.0,3.0,0,2,1,3,48.0,0
59139,1,2,2,0,0,0,0,26.0,4,-1.0,1,313.0,1.0,31.0,0.0,0,3,0,1,940.0,1
60480,3,2,1,0,1,0,1,20.0,10,155.0,0,1776.0,4.0,53.0,1.0,0,2,1,3,796.0,1
61107,10,2,1,0,0,0,2,17.0,1,-1.0,1,2343.0,1.0,41.0,0.0,0,2,0,0,173.0,1
46924,1,2,2,0,0,0,1,17.0,7,-1.0,1,440.0,2.0,33.0,0.0,0,2,0,2,235.0,0
17354,11,2,2,0,0,0,1,29.0,7,-1.0,1,0.0,3.0,38.0,0.0,0,3,0,2,117.0,0
28150,6,0,2,0,1,0,1,17.0,4,-1.0,1,3810.0,1.0,70.5,0.0,0,2,0,1,492.0,1
62002,10,2,2,0,1,0,1,27.0,0,202.0,2,2329.0,1.0,55.0,1.0,0,3,1,0,211.0,1
34621,1,0,3,0,0,0,1,27.0,7,92.0,0,854.0,4.0,57.0,1.0,0,3,1,2,700.0,1
39583,3,2,0,0,0,1,1,8.0,6,-1.0,1,642.0,1.0,32.0,0.0,0,1,0,2,524.0,0
65010,6,1,1,0,0,0,1,12.0,6,477.0,0,2998.0,1.0,31.0,1.0,0,1,1,2,295.0,1
25247,1,2,1,0,0,0,1,15.0,3,-1.0,1,587.0,2.0,65.0,0.0,0,2,0,1,223.0,1
30510,0,1,2,0,1,0,1,18.0,6,-1.0,1,317.0,1.0,43.0,0.0,0,2,0,2,106.0,0
34326,1,1,2,0,1,1,1,19.0,10,182.0,0,541.0,1.0,33.0,1.0,1,2,1,3,140.0,0
38507,5,2,1,0,0,0,1,29.0,0,-1.0,1,342.0,1.0,32.0,0.0,0,3,0,0,179.0,0
31210,1,1,2,0,1,0,1,16.0,6,-1.0,1,0.0,2.0,36.0,0.0,0,2,0,2,155.0,0
61799,0,1,2,0,0,0,1,4.0,7,92.0,3,432.0,1.0,30.0,1.0,0,0,1,2,494.0,1
74026,8,1,1,0,,0,,21.0,10,-1.0,1,495.0,1.0,30.0,0.0,0,2,0,3,,0
30401,6,2,1,0,0,0,1,27.0,7,-1.0,1,120.0,3.0,55.0,0.0,0,3,0,2,43.0,0
43448,0,2,1,0,0,0,1,9.0,6,-1.0,1,1606.0,1.0,32.0,0.0,0,1,0,2,628.0,1
56729,0,1,1,0,1,0,1,20.0,6,-1.0,1,4.0,3.0,33.0,0.0,0,2,0,2,596.0,1
29622,0,1,2,0,0,0,1,28.0,7,-1.0,1,576.0,6.0,35.0,0.0,0,3,0,2,8.0,0
38567,1,2,2,0,0,0,1,19.0,7,-1.0,1,51.0,2.0,40.0,0.0,0,2,0,2,164.0,0
56609,0,2,1,0,1,0,1,17.0,4,-1.0,1,855.0,4.0,32.0,0.0,0,2,0,1,1198.0,1
7207,3,1,1,1,1,0,0,23.0,4,-1.0,1,-369.0,2.0,34.0,0.0,0,3,0,1,353.0,0
21363,1,2,2,0,0,1,1,23.0,6,-1.0,1,101.0,2.0,57.0,0.0,0,3,0,2,99.0,0
25208,6,2,0,0,1,0,0,4.0,5,-1.0,1,1664.0,2.0,60.0,0.0,0,0,0,2,142.0,0
45436,3,2,1,0,0,0,1,16.0,10,-1.0,1,4043.0,1.0,38.0,0.0,0,2,0,3,279.0,1
18608,5,2,1,0,0,1,0,1.0,6,-1.0,1,9.0,1.0,54.0,0.0,0,0,0,2,140.0,0
43469,3,2,1,0,0,0,1,8.0,5,68.0,1,2156.0,2.0,53.0,1.0,0,1,1,2,150.0,1
58820,2,2,2,0,0,0,1,13.0,6,-1.0,1,4043.0,4.0,61.0,0.0,0,1,0,2,474.0,1
74724,2,2,2,,1,0,1,14.0,,-1.0,1,0.0,2.0,39.0,0.0,0,1,0,0,111.0,0
23966,6,2,1,0,0,0,1,28.0,7,-1.0,1,4.0,3.0,60.0,0.0,0,3,0,2,602.0,0
62639,0,2,1,0,1,0,0,26.0,4,-1.0,1,396.0,3.0,43.0,0.0,0,3,0,1,1045.0,1
41063,3,0,1,0,1,0,1,3.0,3,270.0,0,1613.0,1.0,55.0,3.0,0,0,1,1,296.0,0
28113,3,2,0,0,0,0,0,5.0,5,-1.0,1,-133.0,2.0,52.0,0.0,0,0,0,2,96.0,0
42945,3,2,1,0,1,1,2,17.0,3,287.0,0,1329.0,2.0,51.0,2.0,1,2,1,1,150.0,0
50819,5,2,1,0,0,0,1,4.0,10,-1.0,1,182.0,1.0,60.0,0.0,0,0,0,3,371.0,1
44070,1,1,1,0,1,0,1,17.0,9,-1.0,1,4043.0,2.0,47.0,0.0,0,2,0,3,229.0,1
27000,6,2,0,0,0,0,1,13.0,7,-1.0,1,309.0,2.0,54.0,0.0,0,1,0,2,969.0,1
74620,1,2,2,0,,0,1,11.0,4,173.0,0,244.0,2.0,35.0,1.0,0,1,1,1,155.0,0
66741,8,2,1,0,1,0,1,11.0,10,-1.0,1,117.0,2.0,43.0,0.0,0,1,0,3,1297.0,1
53632,1,2,0,0,1,0,0,3.0,6,-1.0,1,2366.0,5.0,59.0,0.0,0,0,0,2,454.0,1
58816,3,2,2,0,1,0,1,7.0,7,282.0,0,258.0,1.0,59.0,1.0,0,0,1,2,130.0,1
35671,5,2,1,0,0,0,1,17.0,3,-1.0,1,62.0,2.0,31.0,0.0,0,2,0,1,346.0,1
63715,5,1,2,0,0,0,0,17.0,0,190.0,2,481.0,1.0,56.0,4.0,0,2,1,0,360.0,1
18944,2,2,1,0,1,0,1,15.0,6,-1.0,1,926.0,2.0,29.0,0.0,0,2,0,2,169.0,0
18294,5,2,3,0,1,0,0,15.0,4,-1.0,1,3965.0,2.0,54.0,0.0,0,2,0,1,138.0,0
11352,1,0,2,0,1,0,0,3.0,5,-1.0,1,50.0,4.0,58.0,0.0,0,0,0,2,109.0,0
74915,9,1,2,0,,0,1,,3,100.0,2,0.0,2.0,33.0,3.0,0,,1,1,273.0,1
2505,11,2,2,1,1,1,0,9.0,4,-1.0,1,-2245.0,1.0,57.0,0.0,1,1,0,1,153.0,0
26492,8,1,1,0,1,0,1,10.0,6,-1.0,1,25.0,1.0,35.0,0.0,0,1,0,2,144.0,0
58792,0,2,1,0,0,0,1,5.0,7,-1.0,1,954.0,2.0,61.0,0.0,0,0,0,2,314.0,0
53897,3,2,1,0,1,0,1,14.0,4,-1.0,1,1045.0,4.0,36.0,0.0,0,1,0,1,234.0,1
45702,11,1,1,0,1,0,1,4.0,5,87.0,3,1176.0,2.0,29.0,4.0,0,0,1,2,220.0,1
18710,0,2,2,0,0,0,1,5.0,7,-1.0,1,2313.0,1.0,50.0,0.0,0,0,0,2,553.0,1
56789,1,1,2,0,0,0,1,21.0,6,-1.0,1,4043.0,3.0,54.0,0.0,0,2,0,2,321.0,1
43003,6,1,1,0,1,0,1,19.0,4,-1.0,1,-552.0,2.0,41.0,0.0,0,2,0,1,733.0,1
2803,0,2,1,0,1,0,0,12.0,4,-1.0,1,276.0,1.0,55.0,0.0,0,1,0,1,486.0,0
26691,5,1,1,0,1,0,1,16.0,7,116.0,2,125.0,3.0,30.0,1.0,0,2,1,2,140.0,0
16538,1,2,2,0,1,0,1,7.0,6,-1.0,1,1421.0,5.0,51.0,0.0,0,0,0,2,152.0,0
35753,1,1,3,0,1,0,0,2.0,5,-1.0,1,3044.0,1.0,32.0,0.0,0,0,0,2,651.0,0
41002,3,2,1,0,0,1,1,4.0,6,-1.0,1,43.0,3.0,38.0,0.0,0,0,0,2,135.0,0
47103,1,2,2,0,0,0,1,8.0,7,-1.0,1,530.0,1.0,36.0,0.0,0,1,0,2,191.0,0
18214,0,2,1,0,1,0,0,30.0,4,-1.0,1,1345.0,3.0,36.0,0.0,0,3,0,1,231.0,0
59269,0,2,1,0,1,0,1,9.0,1,577.0,0,836.0,1.0,60.0,4.0,0,1,1,0,141.0,1
20228,6,2,2,0,0,0,1,13.0,1,-1.0,1,0.0,1.0,70.5,0.0,0,1,0,0,99.0,1
27822,6,2,3,0,0,1,1,26.0,7,-1.0,1,1396.0,2.0,60.0,0.0,0,3,0,2,104.0,0
32751,0,0,1,0,1,0,0,4.0,5,-1.0,1,365.0,2.0,43.0,0.0,0,0,0,2,406.0,0
52231,1,1,2,0,1,0,1,15.0,5,-1.0,1,1741.0,1.0,34.0,0.0,0,2,0,2,268.0,1
27080,1,2,2,0,1,1,1,19.0,10,-1.0,1,4043.0,1.0,53.0,0.0,1,2,0,3,350.0,0
18765,0,2,1,0,1,0,1,18.0,4,355.0,0,876.0,1.0,27.0,1.0,0,2,1,1,268.0,0
57046,9,1,3,0,0,0,1,24.0,5,-1.0,1,762.0,1.0,21.0,0.0,0,3,0,2,288.0,1
33524,6,0,1,0,1,0,0,27.0,4,-1.0,1,-663.0,2.0,56.0,0.0,0,3,0,1,243.0,0
7070,8,1,0,0,0,1,1,19.0,10,-1.0,1,-56.0,1.0,32.0,0.0,0,2,0,3,418.0,0
54905,9,1,2,0,1,0,1,9.0,9,-1.0,1,834.0,1.0,23.0,0.0,0,1,0,3,678.0,1
34813,3,1,0,0,1,1,0,27.0,4,-1.0,1,619.0,1.0,26.0,0.0,1,3,0,1,305.0,0
48403,1,2,2,0,1,0,0,27.0,6,-1.0,1,1225.0,3.0,27.0,0.0,0,3,0,2,275.0,1
19715,0,2,2,0,0,1,1,9.0,6,-1.0,1,787.0,1.0,56.0,0.0,0,1,0,2,92.0,0
37461,5,1,2,0,0,1,1,8.0,3,-1.0,1,314.0,4.0,23.0,0.0,0,1,0,1,142.0,0
50155,1,1,2,0,0,0,1,21.0,5,218.0,0,1070.0,3.0,33.0,2.0,0,2,1,2,214.0,1
37248,5,1,1,0,1,0,1,15.0,3,-1.0,1,430.0,2.0,31.0,0.0,0,2,0,1,103.0,0
13046,3,2,1,0,1,0,1,8.0,4,361.0,2,0.0,2.0,36.0,4.0,0,1,1,1,254.0,0
23934,3,2,1,0,0,1,2,24.0,6,-1.0,1,-66.0,5.0,39.0,0.0,0,3,0,2,626.0,0
55857,1,2,1,0,1,0,1,22.0,1,264.0,2,483.0,2.0,44.0,4.0,0,3,1,0,94.0,1
9970,0,2,1,0,0,0,1,28.0,7,-1.0,1,1946.0,6.0,41.0,0.0,0,3,0,2,327.0,0
60505,1,2,1,0,0,0,1,12.0,6,-1.0,1,1174.0,1.0,46.0,0.0,0,1,0,2,462.0,1
33519,0,2,1,0,0,0,0,7.0,4,-1.0,1,73.0,1.0,50.0,0.0,0,0,0,1,93.0,0
53122,0,2,1,0,0,0,1,11.0,3,35.0,1,801.0,1.0,32.0,2.0,0,1,1,1,139.0,1
54572,1,2,1,1,1,0,1,18.0,6,-1.0,1,-369.0,1.0,32.0,0.0,0,2,0,2,474.0,1
23045,1,1,2,0,0,1,1,23.0,6,-1.0,1,0.0,1.0,60.0,0.0,0,3,0,2,151.0,0
43117,8,2,1,0,0,0,1,24.0,8,395.0,2,773.0,1.0,39.0,1.0,0,3,1,3,117.0,1
4935,8,2,1,0,1,0,0,16.0,4,-1.0,1,15.0,1.0,27.0,0.0,0,2,0,1,167.0,0
25977,0,0,1,0,1,0,1,5.0,4,-1.0,1,345.0,3.0,31.0,0.0,0,0,0,1,318.0,0
32556,3,2,1,0,1,1,0,26.0,4,-1.0,1,320.0,3.0,33.0,0.0,1,3,0,1,167.0,0
72898,0,2,1,0,0,0,1,27.0,9,96.0,2,4043.0,1.0,33.0,2.0,0,3,1,3,161.0,0
6379,0,1,3,0,0,0,1,20.0,10,-1.0,1,4043.0,6.0,37.0,0.0,0,2,0,3,143.0,0
7208,3,2,0,0,1,1,0,12.0,4,-1.0,1,1052.0,1.0,41.0,0.0,1,1,0,1,335.0,0
14633,6,2,1,0,0,0,0,18.0,5,-1.0,1,4043.0,1.0,59.0,0.0,0,2,0,2,632.0,0
44134,1,1,2,0,0,0,1,30.0,3,268.0,2,2290.0,2.0,52.0,2.0,0,3,1,1,195.0,1
45915,1,2,1,0,1,0,1,21.0,1,254.0,2,483.0,2.0,43.0,4.0,0,2,1,0,93.0,1
68205,6,2,1,0,1,0,1,23.0,6,-1.0,1,563.0,6.0,38.0,0.0,0,3,0,2,1489.0,1
50965,6,1,1,0,0,0,1,24.0,3,171.0,2,0.0,1.0,70.0,1.0,0,3,1,1,762.0,1
72917,2,,2,0,0,0,0,15.0,,-1.0,1,252.0,,,0.0,0,2,0,0,57.0,0
57011,5,1,2,0,1,0,1,29.0,9,141.0,2,704.0,1.0,45.0,1.0,0,3,1,3,148.0,1
207,3,2,1,0,1,0,0,5.0,4,-1.0,1,782.0,3.0,52.0,0.0,0,0,0,1,93.0,0
47594,5,2,1,0,1,1,1,12.0,4,-1.0,1,38.0,1.0,46.0,0.0,1,1,0,1,455.0,0
59050,6,2,2,0,0,0,1,6.0,1,59.0,0,4043.0,2.0,45.0,0.0,0,0,1,0,912.0,1
53948,6,0,2,1,1,0,1,14.0,8,-1.0,1,1236.0,4.0,70.5,0.0,0,1,0,3,335.0,1
13852,9,1,3,0,0,0,2,28.0,0,-1.0,1,2020.0,3.0,26.0,0.0,0,3,0,0,42.0,0
4383,5,2,0,0,1,0,0,30.0,4,-1.0,1,2532.0,6.0,59.0,0.0,0,3,0,1,110.0,0
72030,3,2,0,0,1,0,,,4,-1.0,1,456.0,1.0,45.0,0.0,0,,0,1,255.0,0
32819,0,2,2,0,1,0,1,17.0,6,-1.0,1,2951.0,1.0,31.0,0.0,0,2,0,2,115.0,0
56688,0,1,1,0,0,0,1,13.0,4,-1.0,1,2335.0,1.0,28.0,0.0,0,1,0,1,624.0,1
28368,3,2,0,0,1,0,1,15.0,4,-1.0,1,1535.0,1.0,27.0,0.0,0,2,0,1,238.0,0
3145,0,1,2,0,0,0,1,19.0,7,-1.0,1,3411.0,2.0,25.0,0.0,0,2,0,2,225.0,1
49181,3,1,2,0,1,0,1,14.0,4,-1.0,1,-935.0,2.0,26.0,0.0,0,1,0,1,790.0,1
17278,5,1,1,0,1,0,1,22.0,6,-1.0,1,112.0,6.0,31.0,0.0,0,3,0,2,102.0,0
48802,0,2,1,0,0,0,1,18.0,5,-1.0,1,3767.0,2.0,49.0,0.0,0,2,0,2,1093.0,1
52678,1,2,2,0,1,0,1,7.0,4,-1.0,1,552.0,2.0,58.0,0.0,0,0,0,1,1273.0,1
68382,1,2,1,0,1,0,1,15.0,5,-1.0,1,3168.0,1.0,41.0,0.0,0,2,0,2,677.0,1
3034,1,0,2,0,1,0,1,5.0,4,-1.0,1,2894.0,1.0,53.0,0.0,0,0,0,1,163.0,0
13864,0,2,2,0,0,0,1,26.0,4,35.0,2,4043.0,2.0,34.0,4.0,0,3,1,1,243.0,1
65234,0,2,1,0,0,0,1,17.0,7,-1.0,1,102.0,1.0,52.0,0.0,0,2,0,2,183.0,0
35883,5,2,2,0,0,0,1,21.0,10,-1.0,1,-1011.0,1.0,33.0,0.0,0,2,0,3,134.0,0
72208,3,1,1,0,1,0,0,18.0,,-1.0,1,,6.0,24.0,0.0,0,2,0,0,963.0,1
29086,1,1,2,0,1,0,2,4.0,4,-1.0,1,14.0,1.0,34.0,0.0,0,0,0,1,47.0,0
54847,5,1,1,0,1,0,1,28.0,3,-1.0,1,19.0,1.0,32.0,0.0,0,3,0,1,359.0,1
28537,0,1,2,0,0,0,1,19.0,7,-1.0,1,1661.0,5.0,37.0,0.0,0,2,0,2,199.0,0
74093,1,1,2,0,,0,1,6.0,1,122.0,0,1444.0,3.0,43.0,3.0,0,0,1,0,804.0,1
72921,11,1,1,,1,0,,11.0,,-1.0,1,10.0,3.0,31.0,0.0,0,1,0,0,895.0,1
7416,0,2,1,1,1,0,0,26.0,4,-1.0,1,-886.0,1.0,37.0,0.0,0,3,0,1,224.0,0
56839,1,2,1,0,1,0,1,3.0,10,-1.0,1,-1038.0,2.0,47.0,0.0,0,0,0,3,517.0,1
22017,5,1,1,0,0,0,0,28.0,4,-1.0,1,0.0,6.0,37.0,0.0,0,3,0,1,17.0,0
2479,3,2,0,0,1,0,0,9.0,4,-1.0,1,420.0,1.0,56.0,0.0,0,1,0,1,76.0,0
63154,8,2,1,0,1,0,0,13.0,5,-1.0,1,299.0,3.0,40.0,0.0,0,1,0,2,1933.0,1
45433,2,1,2,0,1,0,1,6.0,4,169.0,2,1416.0,1.0,35.0,4.0,0,0,1,1,100.0,0
30865,6,2,1,0,0,0,2,23.0,3,-1.0,1,820.0,4.0,70.5,0.0,0,3,0,1,263.0,0
18240,3,2,1,0,0,0,0,5.0,5,-1.0,1,1996.0,2.0,47.0,0.0,0,0,0,2,761.0,0
44470,0,2,1,0,0,0,1,4.0,4,76.0,3,335.0,1.0,47.0,1.0,0,0,1,1,417.0,1
2394,1,2,2,0,0,0,1,13.0,7,-1.0,1,3452.0,2.0,38.0,0.0,0,1,0,2,132.0,0
23926,0,1,1,0,1,1,1,31.0,6,-1.0,1,884.0,2.0,37.0,0.0,1,,0,2,128.0,0
63128,8,2,2,0,0,0,1,17.0,7,-1.0,1,0.0,1.0,70.5,0.0,0,2,0,2,288.0,1
35187,3,2,1,0,1,1,1,16.0,3,281.0,0,750.0,1.0,40.0,1.0,1,2,1,1,340.0,0
50198,1,1,2,0,1,0,2,15.0,4,179.0,0,4043.0,6.0,39.0,4.0,0,2,1,1,75.0,0
31374,0,0,2,0,0,0,0,17.0,5,-1.0,1,0.0,1.0,40.0,0.0,0,2,0,2,522.0,0
40348,5,1,1,0,1,1,2,21.0,10,-1.0,1,2263.0,6.0,39.0,0.0,1,2,0,3,1158.0,0
1668,3,2,1,0,1,0,1,15.0,6,-1.0,1,-731.0,4.0,50.0,0.0,0,2,0,2,401.0,0
774,0,1,1,0,1,0,1,29.0,6,-1.0,1,4043.0,2.0,38.0,0.0,0,3,0,2,188.0,0
57993,0,1,1,0,1,0,1,10.0,3,-1.0,1,4043.0,1.0,48.0,0.0,0,1,0,1,871.0,1
13072,8,1,1,0,1,0,1,11.0,4,-1.0,1,-374.0,1.0,34.0,0.0,0,1,0,1,672.0,1
24177,6,2,1,0,0,0,1,31.0,6,-1.0,1,728.0,6.0,56.0,0.0,0,,0,2,107.0,0
48510,9,1,2,0,1,0,1,13.0,4,-1.0,1,228.0,2.0,30.0,0.0,0,1,0,1,314.0,0
43692,0,1,1,0,0,0,1,18.0,3,-1.0,1,220.0,1.0,51.0,0.0,0,2,0,1,127.0,1
41849,5,1,1,0,0,0,2,14.0,5,26.0,1,4043.0,1.0,61.0,0.0,0,1,1,2,275.0,1
12214,0,0,2,0,1,0,1,31.0,6,-1.0,1,1593.0,4.0,56.0,0.0,0,,0,2,434.0,0
69618,8,2,0,0,1,0,,18.0,6,-1.0,1,,2.0,33.0,0.0,0,2,0,2,351.0,0
56203,0,2,1,0,1,0,1,14.0,7,77.0,2,196.0,1.0,42.0,3.0,0,1,1,2,228.0,1
18814,8,1,1,0,1,0,0,29.0,4,-1.0,1,179.0,3.0,30.0,0.0,0,3,0,1,286.0,0
9208,5,1,2,0,1,0,0,20.0,5,-1.0,1,507.0,6.0,29.0,0.0,0,2,0,2,20.0,0
67902,0,2,1,0,1,0,1,20.0,7,-1.0,1,3941.0,1.0,37.0,0.0,0,2,0,2,538.0,1
27647,3,1,1,0,0,0,0,14.0,5,96.0,2,322.0,1.0,29.0,4.0,0,1,1,2,434.0,1
68155,11,2,2,0,1,0,1,18.0,7,-1.0,1,4043.0,3.0,45.0,0.0,0,2,0,2,777.0,1
31757,1,2,2,0,0,0,2,27.0,7,-1.0,1,2437.0,6.0,54.0,0.0,0,3,0,2,1176.0,1
36074,0,2,1,0,1,0,0,29.0,4,-1.0,1,1466.0,1.0,36.0,0.0,0,3,0,1,441.0,0
19039,3,2,1,0,0,1,0,9.0,5,-1.0,1,4043.0,1.0,57.0,0.0,0,1,0,2,589.0,0
50443,1,2,1,0,0,0,1,26.0,3,-1.0,1,1796.0,1.0,30.0,0.0,0,3,0,1,315.0,1
15383,3,1,1,1,1,1,1,13.0,4,364.0,0,-2.0,2.0,28.0,4.0,1,1,1,1,172.0,0
66766,1,2,2,0,1,0,1,9.0,10,6.0,0,1.0,2.0,36.0,0.0,0,1,1,3,789.0,1
57210,6,2,1,0,0,0,0,20.0,5,-1.0,1,520.0,1.0,43.0,0.0,0,2,0,2,935.0,1
72186,6,2,2,0,0,0,1,,2,92.0,3,,,68.0,3.0,0,,1,1,158.0,1
30446,10,2,1,0,0,0,1,4.0,7,-1.0,1,1218.0,1.0,48.0,0.0,0,0,0,2,198.0,0
68053,1,2,1,0,0,0,1,2.0,0,-1.0,1,284.0,1.0,43.0,0.0,0,0,0,0,105.0,1
43396,1,2,2,0,1,0,1,20.0,5,159.0,0,0.0,4.0,43.0,4.0,0,2,1,2,247.0,1
38350,11,1,2,0,0,0,1,23.0,1,103.0,0,805.0,1.0,29.0,4.0,0,3,1,0,132.0,1
71092,0,2,1,0,1,0,,10.0,,-1.0,1,2266.0,1.0,42.0,0.0,0,1,0,0,524.0,1
49895,11,2,1,0,1,0,1,20.0,5,88.0,3,2181.0,1.0,54.0,4.0,0,2,1,2,261.0,1
64537,0,1,1,0,0,0,1,13.0,0,-1.0,1,3553.0,1.0,28.0,0.0,0,1,0,0,138.0,1
11385,2,2,0,0,1,0,1,18.0,4,362.0,0,-98.0,3.0,31.0,4.0,0,2,1,1,9.0,0
34455,0,2,2,0,1,0,0,19.0,5,-1.0,1,377.0,3.0,45.0,0.0,0,2,0,2,835.0,0
8519,3,2,1,0,1,0,0,27.0,4,-1.0,1,844.0,2.0,29.0,0.0,0,3,0,1,157.0,0
72784,8,1,1,0,1,0,,18.0,,355.0,0,40.0,1.0,29.0,2.0,0,2,1,0,105.0,0
53922,1,2,1,0,0,0,1,20.0,5,-1.0,1,146.0,1.0,46.0,0.0,0,2,0,2,1225.0,1
36691,3,2,0,0,1,0,0,16.0,5,-1.0,1,-107.0,1.0,37.0,0.0,0,2,0,2,25.0,0
72374,3,2,1,0,1,0,1,,,-1.0,1,166.0,1.0,41.0,0.0,0,,0,0,1141.0,1
54661,8,2,1,0,1,0,1,14.0,5,-1.0,1,-1.0,1.0,43.0,0.0,0,1,0,2,790.0,1
955,1,0,2,0,1,0,0,20.0,5,-1.0,1,1401.0,3.0,48.0,0.0,0,2,0,2,72.0,0
31091,1,2,1,0,1,0,0,16.0,4,-1.0,1,-26.0,1.0,43.0,0.0,0,2,0,1,343.0,0
26990,1,2,2,0,1,0,1,6.0,7,-1.0,1,849.0,2.0,33.0,0.0,0,0,0,2,89.0,0
15632,2,0,1,0,1,0,1,13.0,3,-1.0,1,290.0,1.0,31.0,0.0,0,1,0,1,230.0,0
43724,1,2,1,0,1,0,1,25.0,6,-1.0,1,231.0,1.0,40.0,0.0,0,3,0,2,427.0,1
7138,0,2,1,0,1,0,1,16.0,7,182.0,3,484.0,3.0,33.0,4.0,0,2,1,2,205.0,1
14532,0,1,1,0,0,0,1,28.0,7,-1.0,1,35.0,6.0,32.0,0.0,0,3,0,2,199.0,0
28908,11,1,2,0,0,0,1,20.0,7,-1.0,1,4043.0,1.0,34.0,0.0,0,2,0,2,474.0,1
125,3,2,1,0,0,0,0,5.0,4,-1.0,1,383.0,1.0,55.0,0.0,0,0,0,1,287.0,0
9320,8,2,1,0,1,0,1,9.0,3,337.0,0,404.0,6.0,34.0,1.0,0,1,1,1,208.0,0
46114,8,2,2,0,1,0,1,14.0,10,101.0,2,0.0,1.0,31.0,3.0,0,1,1,3,273.0,1
23924,8,0,3,0,1,0,1,31.0,6,-1.0,1,313.0,6.0,49.0,0.0,0,,0,2,203.0,0
45589,6,2,0,0,0,0,0,19.0,1,-1.0,1,3006.0,1.0,70.5,0.0,0,2,0,0,142.0,1
1483,1,2,2,0,1,1,0,7.0,4,-1.0,1,199.0,4.0,29.0,0.0,1,0,0,1,1689.0,0
4493,5,2,1,0,0,0,2,29.0,7,-1.0,1,84.0,3.0,47.0,0.0,0,3,0,2,367.0,0
6228,8,1,1,0,1,0,1,20.0,10,-1.0,1,4043.0,1.0,31.0,0.0,0,2,0,3,356.0,0
24017,1,2,2,0,1,0,1,20.0,7,-1.0,1,526.0,4.0,40.0,0.0,0,2,0,2,113.0,0
62241,0,2,2,0,1,0,1,22.0,10,173.0,0,4043.0,1.0,53.0,2.0,0,3,1,3,575.0,1
40337,0,1,2,0,1,0,1,20.0,10,-1.0,1,4043.0,5.0,34.0,0.0,0,2,0,3,128.0,0
71991,5,1,1,0,,0,1,26.0,,-1.0,1,714.0,1.0,30.0,0.0,0,3,0,0,,1
70745,3,2,0,0,1,1,1,,,324.0,0,-175.0,1.0,46.0,2.0,1,,1,0,,0
43483,1,2,1,0,1,0,1,27.0,9,188.0,2,396.0,1.0,30.0,2.0,0,3,1,3,100.0,1
64767,1,2,1,0,1,0,1,30.0,5,115.0,0,4043.0,2.0,51.0,2.0,0,3,1,2,768.0,1
68510,5,2,1,0,1,0,0,5.0,7,-1.0,1,142.0,1.0,35.0,0.0,0,0,0,2,564.0,1
34340,8,2,1,0,0,0,1,20.0,10,-1.0,1,1315.0,4.0,47.0,0.0,0,2,0,3,329.0,0
10688,0,2,1,0,0,1,1,12.0,7,-1.0,1,267.0,3.0,44.0,0.0,0,1,0,2,508.0,0
4682,3,2,0,0,1,1,0,15.0,4,-1.0,1,778.0,5.0,43.0,0.0,1,2,0,1,284.0,0
35622,0,2,2,0,0,0,1,21.0,10,-1.0,1,95.0,6.0,31.0,0.0,0,2,0,3,48.0,0
49649,8,2,1,0,1,0,1,15.0,4,-1.0,1,15.0,1.0,32.0,0.0,0,2,0,1,391.0,0
19006,3,2,0,0,1,0,1,18.0,4,360.0,0,392.0,3.0,34.0,1.0,0,2,1,1,180.0,0
25428,1,2,1,0,0,0,1,7.0,7,-1.0,1,4043.0,2.0,43.0,0.0,0,0,0,2,359.0,0
